fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Center,127142,Apartamento de 3 dormitórios com suíte no Jardim Macarengo - São Carlos,Apartamentos,Padrão,Locacao,"2.223,00",,380,110,Jardim Macarengo,São Carlos,São Paulo,,-22.0060100000000,-47.8896600000000,4,,2,1,3,62,62,,Apartamento de 3 dormitórios com suíte no Jardim Macarengo - São Carlos,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-macarengo/127142
Center,12739,,Apartamentos,Padrão,Locacao,"4.000,00",,1300,340,Parque Faber,São Carlos,São Paulo,,,,6,,3,2,3,111,150,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/12739
Center,128730,Barracão para locação!,Comercial,Barracão/Galpão,Locacao,"130.000,00",,,,Vila Brasília,São Carlos,São Paulo,,-21.9943800000000,-47.8797400000000,,,8,55,,3650,5000,,Barracão para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-brasília/128730
Center,126697,casa a venda,Casas,Padrão,SL,,"900.000,00",,480,Parque Belvedere,São Carlos,São Paulo,,-21.9960800000000,-47.8719600000000,3,270,2,2,3,,1175,,casa a venda,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/parque-belvedere/126697
Center,125609,,Apartamentos,Padrão,Locacao,"1.667,00",,350,50,Centro,São Carlos,São Paulo,,-22.0093200000000,-47.8917800000000,2,,1,,2,50,50,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/125609
Center,128712,Apartamento para locação!,Apartamentos,Alto Padrão,Locacao,"2.223,00",,450,175,Parque Faber,São Carlos,São Paulo,,,,3,,2,1,2,62.26,62.26,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/128712
Center,128710,Apartamento para locação!,Apartamentos,Alto Padrão,Locacao,"2.778,00",,690,290,Parque Faber,São Carlos,São Paulo,,,,4,,2,1,3,80.45,80.45,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/128710
Center,1405,,Casas,Padrão,Locacao,"1.112,00",,,18.87,Jardim Tangará,São Carlos,São Paulo,,-22.0097900000000,-47.8570900000000,2,11,1,1,2,,15,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-tangará/1405
Center,128705,Casa para locação!,Casas,Sobrado,Locacao,"2.778,00",,,,Centro,São Carlos,São Paulo,,-22.0143100000000,-47.8960900000000,2,145,2,1,2,,145,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128705
Center,128696,Apartamento para locação!,Apartamentos,Alto Padrão,Locacao,"4.500,00",,1300,360,Parque Faber,São Carlos,São Paulo,,-22.0162500000000,-47.9164600000000,6,,4,2,3,102,102,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/128696
Center,128695,Apartamento para locação!,Apartamentos,Padrão,Locacao,"2.223,00",,480,96,Jardim Lutfalla,São Carlos,São Paulo,,-22.0052300000000,-47.8943600000000,1,,1,2,1,45,45,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-lutfalla/128695
Center,128689,Residência em Condomínio Alto Padrão,Casas,Condomínio,Locacao,"6.300,00",,500,,Jardim Jockey Club,São Carlos,São Paulo,,-21.9793400000000,-47.8971300000000,6,,3,2,3,,,,Residência em Condomínio Alto Padrão,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-jockey-club/128689
Center,128675,Apartamento para locação!,Apartamentos,Padrão,Locacao,"1.523,00",,420,70,Recreio São Judas Tadeu,São Carlos,São Paulo,,-22.0329000000000,-47.8700900000000,2,,1,1,2,55,55,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/recreio-são-judas-tadeu/128675
Center,128673,Excelente oportunidade!,Casas,Padrão,Locacao,"2.223,00",,,,Jardim São João Batista,São Carlos,São Paulo,,-22.0028200000000,-47.8782800000000,2,,1,2,2,,80,,Excelente oportunidade!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-são-joão-batista/128673
Center,122120,,Casas,Sobrado,Locacao,"2.445,00",,,,Jardim Ricetti,São Carlos,São Paulo,,-22.0313900000000,-47.8771000000000,4,95,2,2,3,,,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-ricetti/122120
Center,127022,Sala comercial disponível para locação.,Comercial,Sala,Locacao,"1.200,00",,,35,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0030800000000,-47.8869900000000,,,1,,,45,,,Sala comercial disponível para locação.,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/127022
Center,128653,Casa para venda!,Casas,Padrão,SL,,"700.000,00",,,Residencial Samambaia,São Carlos,São Paulo,,-21.9545400000000,-47.8828400000000,5,210,3,2,4,,250,,Casa para venda!,https://www.centerimoveis.com/imovel/venda/casas/são-carlos/residencial-samambaia/128653
Center,11729,,Apartamentos,Padrão,Locacao,"1.600,00",,310,75.11,Parque Arnold Schimitd,São Carlos,São Paulo,,,,2,,1,1,2,0,0,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimitd/11729
Center,127282,Apartamento disponível para locação.,Apartamentos,Padrão,Locacao,"2.830,00",,256.47,64.91,Centro,São Carlos,São Paulo,,,,2,,1,1,1,38.22,,,Apartamento disponível para locação.,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/127282
Center,128635,Apartamento para locação!,Apartamentos,Padrão,Locacao,"1.750,00",,350,69,Vila Prado,São Carlos,São Paulo,,-22.0242200000000,-47.9017900000000,3,,2,1,2,61.56,61.56,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/vila-prado/128635
Center,128630,Kit para locação ,Apartamentos,Kitnet,Locacao,"1.480,00",,130,112,Vila Brasília,São Carlos,São Paulo,,-21.9951400000000,-47.8814000000000,2,,1,,2,,,,Kit para locação ,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/vila-brasília/128630
Center,128624,Espaço Comercial,Comercial,Salão,Locacao,"3.445,00",,,400,Parque Arnold Schimitd,São Carlos,São Paulo,,,,,,2,2,,109,,,Espaço Comercial,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/parque-arnold-schimitd/128624
Center,121779,,Casas,Condomínio,Locacao,"5.556,00",,455,176,Jardim Ipanema,São Carlos,São Paulo,,,,5,170,4,4,3,,322,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-ipanema/121779
Center,128598,Casa para locação!,Casas,Padrão,Locacao,"1.223,00",,,,Jardim Araucária,São Carlos,São Paulo,,-21.9788200000000,-47.9483800000000,2,60,1,2,2,,,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-araucária/128598
Center,128597,Chácara para locação!,Rural,Chácara,Locacao,"6.000,00",,,,Vale Da Santa Felicidade,São Carlos,São Paulo,,,,4,240,1,2,3,,,,Chácara para locação!,https://www.centerimoveis.com/imovel/locacao/rural/são-carlos/vale-da-santa-felicidade/128597
Center,128595,Sala para locação!,Comercial,Conjunto Comercial,Locacao,"8.000,00",,,,Vila Lutfalla,São Carlos,São Paulo,,,,,,4,3,,110,,,Sala para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-lutfalla/128595
Center,128569,Apartamento para locação!,Apartamentos,Kitnet,Locacao,"1.445,00",,,,Cidade Jardim,São Carlos,São Paulo,,-21.9998100000000,-47.8957200000000,1,,1,1,1,20,20,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/128569
Center,128564,Box para locação!,Comercial,Box,Locacao,"1.667,00",,,,Portal Do Sol,São Carlos,São Paulo,,-22.0204600000000,-47.8923000000000,,,,,,50,50,,Box para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/portal-do-sol/128564
Center,128561,Barração 250m²,Comercial,Barracão/Galpão,Locacao,"3.700,00",,,,Jardim Novo Horizonte,São Carlos,São Paulo,,-22.0374600000000,-47.8535800000000,,,,,,,250,,Barração 250m²,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-novo-horizonte/128561
Center,11102,,Comercial,Sala,Locacao,"710,00",,,35.97,Jardim Macarengo,São Carlos,São Paulo,,-22.0078400000000,-47.8893900000000,,,,,,11,15,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-macarengo/11102
Center,11150,,Comercial,Sala,Locacao,"760,00",,,31.42,Jardim Macarengo,São Carlos,São Paulo,,-22.0078400000000,-47.8893900000000,,,,,,11,15,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-macarengo/11150
Center,11153,,Comercial,Sala,Locacao,"780,00",,,38.63,Jardim Macarengo,São Carlos,São Paulo,,-22.0078400000000,-47.8893900000000,,,1,,,11,15,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-macarengo/11153
Center,128555,Apartamento para venda!,Apartamentos,Padrão,Locacao,"1.778,00",,400,90,Parque Santa Mônica,São Carlos,São Paulo,,-22.0199000000000,-47.9125800000000,4,,2,2,3,72,72,,Apartamento para venda!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-santa-mônica/128555
Center,128551,Casa para locação!,Casas,Padrão,Locacao,"3.334,00",,,120,Centro,São Carlos,São Paulo,,-22.0094500000000,-47.8917800000000,3,180,1,1,3,,200,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128551
Center,128548,Barracão para locaçaõ!,Comercial,Barracão/Galpão,Locacao,"15.000,00",,,580,Portal Do Sol,São Carlos,São Paulo,,-22.0171800000000,-47.8977300000000,,,2,,,1400,1400,,Barracão para locaçaõ!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/portal-do-sol/128548
Center,128544,Chácara para locação,Rural,Chácara,Locacao,"2.500,00",,,50,Balneário Santo Antonio,ITIRAPINA,São Paulo,,,,2,,,6,2,,,,Chácara para locação,https://www.centerimoveis.com/imovel/locacao/rural/itirapina/balneário-santo-antonio/128544
Center,128550,Casa para locação!,Casas,Padrão,Locacao,"2.223,00",,,,Planalto Paraíso,São Carlos,São Paulo,,-22.0065000000000,-47.9174500000000,2,125,1,2,2,,,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/planalto-paraíso/128550
Center,128549,Barracão para locação!,Comercial,Barracão/Galpão,Locacao,"14.000,00",,,580,Portal Do Sol,São Carlos,São Paulo,,-22.0171300000000,-47.8986900000000,,,4,,,1000,1000,,Barracão para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/portal-do-sol/128549
Center,128541,Casa comercial para locação!,Casas,Comercial,Locacao,"4.445,00",,,308.17,Centro,São Carlos,São Paulo,,-22.0114300000000,-47.8862700000000,,,3,12,,,,,Casa comercial para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128541
Center,128540,Apartamento para locação!,Apartamentos,Padrão,Locacao,"2.056,00",,277,71.88,Parque Arnold Schimitd,São Carlos,São Paulo,,-22.0056500000000,-47.9024500000000,2,,1,1,2,,,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimitd/128540
Center,128537,Apartamento para locação!,Apartamentos,Alto Padrão,Locacao,"4.445,00",,1100,380,Parque Faber,São Carlos,São Paulo,,-22.0162500000000,-47.9164600000000,6,,4,2,3,87,87,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-faber/128537
Center,128538,Casa para locação!,Comercial,Casa,Locacao,"7.778,00",,,,Vila Monteiro,São Carlos,São Paulo,,-22.0100700000000,-47.8888000000000,4,,2,3,3,155,155,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-monteiro/128538
Center,128530,Apartamento para locação!,Apartamentos,Padrão,Locacao,"3.334,00",,600,115,Centro,São Carlos,São Paulo,,-22.0084700000000,-47.8918100000000,4,,2,1,3,78,78,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/128530
Center,11149,,Apartamentos,Padrão,Locacao,"1.600,00",,200,,Cidade Jardim,São Carlos,São Paulo,,,,2,,1,1,2,45,100,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/cidade-jardim/11149
Center,128527,Casa para locação!,Casas,Sobreposta,Locacao,"1.800,00",,,70,Jardim Cruzeiro Do Sul,São Carlos,São Paulo,,-22.0395500000000,-47.8902700000000,2,100,1,,2,,100,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-cruzeiro-do-sul/128527
Center,128526,Casa para ,Casas,Alto Padrão,Locacao,"8.000,00",,430,,Condomínio Village São Carlos IV,São Carlos,São Paulo,,-21.9734400000000,-47.8909500000000,6,155,5,4,3,,240,,Casa para ,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/condomínio-village-são-carlos-iv/128526
Center,128525,,Comercial,Sala,Locacao,"1.667,00",,,,Vila Boa Vista,São Carlos,São Paulo,,,,,,1,,,40,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-boa-vista/128525
Center,125392,,Apartamentos,Padrão,Locacao,"2.000,00",,331.4,80.92,Parque Arnold Schimitd,São Carlos,São Paulo,,,,2,,1,1,2,48.75,48.75,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimitd/125392
Center,128507,Apartamento para locação!,Apartamentos,Studio,Locacao,"1.570,00",,330,,Centro,São Carlos,São Paulo,,-22.0112700000000,-47.8909800000000,1,,1,,1,40,40,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/128507
Center,8807,,Comercial,Barracão/Galpão,Locacao,"8.889,00",,,583.19,Jardim São Paulo,São Carlos,São Paulo,,-22.0366400000000,-47.8809600000000,,,,,,11,15,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-paulo/8807
Center,122322,,Casas,Condomínio,Locacao,"5.200,00",,550,91.57,Residencial Bosque De São Carlos,São Carlos,São Paulo,,-21.9573200000000,-47.8870400000000,6,225,5,4,3,,350,,,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/residencial-bosque-de-são-carlos/122322
Center,128506,Casa comercial para locação!,Comercial,Casa,Locacao,"9.000,00",,,,Centro,São Carlos,São Paulo,,17.9896200000000,-92.9274500000000,3,,4,2,3,,,,Casa comercial para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/128506
Center,128494,Apartamento para locação!,Apartamentos,Padrão,Locacao,"1.112,00",,250,83,Jardim Jockey Club,São Carlos,São Paulo,,-21.9798900000000,-47.9015600000000,2,,1,1,2,50,,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-jockey-club/128494
Center,128501,Apartamento para locação!,Apartamentos,Studio,Locacao,"1.570,00",,330,,Centro,São Carlos,São Paulo,,-22.0112700000000,-47.8909800000000,1,,1,,1,40,40,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/centro/128501
Center,128496,Apartamento para locação!,Apartamentos,Padrão,Locacao,"2.590,00",,345,,Jardim Gibertoni,São Carlos,São Paulo,,-22.0190200000000,-47.9070900000000,3,,2,1,2,,,,Apartamento para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-gibertoni/128496
Center,128475,Sala para locação!,Comercial,Sala,Locacao,"3.334,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0121300000000,-47.8840900000000,,,1,1,,67,,,Sala para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/128475
Center,128470,,Terreno,Comercial,Locacao,,,,,Centro,São Carlos,São Paulo,,-22.0149800000000,-47.8828900000000,,,,,,,1000,,,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/centro/128470
Center,128472,,Terreno,Comercial,Locacao,,,,,Cidade Jardim,São Carlos,São Paulo,,-22.0006600000000,-47.8944100000000,,,,,,,800,,,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/cidade-jardim/128472
Center,128476,Sala para locação!,Comercial,Sala,Locacao,"3.334,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0121300000000,-47.8840900000000,,,1,1,,67,,,Sala para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/128476
Center,128477,Sala para locação!,Comercial,Sala,Locacao,"3.334,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0121300000000,-47.8840900000000,,,1,1,,67,,,Sala para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/128477
Center,128478,Sala para locação!,Comercial,Sala,Locacao,"3.334,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0121300000000,-47.8840900000000,,,1,1,,67,,,Sala para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-costa-do-sol/128478
Center,128471,,Terreno,Comercial,Locacao,,,,,Centro,São Carlos,São Paulo,,-22.0206400000000,-47.8906200000000,,,,,,,900,,,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/centro/128471
Center,128473,,Terreno,Comercial,Locacao,,,,,Centro,São Carlos,São Paulo,,-22.0123500000000,-47.8923500000000,,,,,,,419.64,,,https://www.centerimoveis.com/imovel/locacao/terreno/são-carlos/centro/128473
Center,126502,Apartamento disponível para locação,Apartamentos,Padrão,Locacao,"1.445,00",,200,40,Parque Sabará,São Carlos,São Paulo,,,,2,,1,1,2,60,74,,Apartamento disponível para locação,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/parque-sabará/126502
Center,128463,Casa para locação!,Casas,Comercial,Locacao,"3.778,00",,,,Centro,São Carlos,São Paulo,,-22.0131400000000,-47.8876700000000,5,285,3,1,4,,445,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128463
Center,128464,Casa para locação!,Casas,Padrão,Locacao,"2.778,00",,,,Vila Costa Do Sol,São Carlos,São Paulo,,-22.0127900000000,-47.8840000000000,3,180,1,1,3,,220,,Casa para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/vila-costa-do-sol/128464
Center,128455,,Comercial,Barracão/Galpão,Locacao,"9.000,00",,,,Centro,São Carlos,São Paulo,,-22.0121300000000,-47.8842000000000,,,2,3,,100,,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/128455
Center,128453,Disponível para locação!,Casas,Comercial,Locacao,"3.000,00",,,,Paraiso,São Carlos,São Paulo,,-22.0106600000000,-47.9000000000000,4,245,2,2,3,,,,Disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/paraiso/128453
Center,128451,Disponível para locação!,Comercial,Salão,Locacao,"13.500,00",,,,Centro,São Carlos,São Paulo,,-22.0146200000000,-47.8898900000000,,,3,3,,450,450,,Disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/128451
Center,1364,"Esta bela residência oferece conforto e praticidade em uma localização excepcional. São 3 dormitórios amplos, sendo 1 suíte, perfeita para garantir privacidade e comodidade. O imóvel conta ainda com 1 banheiro social, sala espaçosa e bem iluminada, ideal para momentos em família, além de uma cozinha funcional e garagem para seu veículo.",Casas,Padrão,Locacao,"2.500,00",,,80,Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.9946700000000,-47.8999700000000,4,120,2,3,3,,250,,"Esta bela residência oferece conforto e praticidade em uma localização excepcional. São 3 dormitórios amplos, sendo 1 suíte, perfeita para garantir privacidade e comodidade. O imóvel conta ainda com 1 banheiro social, sala espaçosa e bem iluminada, ideal para momentos em família, além de uma cozinha funcional e garagem para seu veículo.",https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/jardim-nova-santa-paula/1364
Center,128450,Casa comercial para locação,Casas,Comercial,Locacao,"5.000,00",,,95.09,Centro,São Carlos,São Paulo,,-22.0140300000000,-47.8871700000000,3,129.93,2,3,3,,136.8,,Casa comercial para locação,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128450
Center,128449,Casa comercial para locação,Casas,Comercial,Locacao,"5.000,00",,,96.03,Centro,São Carlos,São Paulo,,-22.0140300000000,-47.8871000000000,3,129.93,2,3,3,,136.8,,Casa comercial para locação,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/128449
Center,11424,,Comercial,Sala,Locacao,"3.000,00",,460,102,Vila Marina,São Carlos,São Paulo,,-21.9963200000000,-47.8908600000000,,,1,,,40,60,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/11424
Center,12528,,Apartamentos,Padrão,Locacao,"1.889,00",,250,50,Jardim Paraiso,São Carlos,São Paulo,,,,1,,1,1,1,42,42,,,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-paraiso/12528
Center,128437,Chácara aconchegante no Broa,Casas,Chácara,Locacao,"2.500,00",,,50,Balneário Santo Antonio,ITIRAPINA,São Paulo,,,,2,,2,3,2,,,,Chácara aconchegante no Broa,https://www.centerimoveis.com/imovel/locacao/casas/itirapina/balneário-santo-antonio/128437
Center,128436,Imóvel comercial para locação com 400m² ,Comercial,Barracão/Galpão,Locacao,"12.500,00",,,,Vila Monteiro,São Carlos,São Paulo,,-22.0249600000000,-47.8886400000000,,,3,4,,,400,,Imóvel comercial para locação com 400m² ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-monteiro/128436
Center,124370,,Comercial,Salão,Locacao,"2.800,00",,,90,Centro,São Carlos,São Paulo,,-22.0179800000000,-47.8926400000000,,,1,,,50,50,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/centro/124370
Center,128430,Apartamento disponível para locação!,Apartamentos,Padrão,Locacao,"1.056,00",,250,37,Jardim Tangará,São Carlos,São Paulo,,-22.0095000000000,-47.8544000000000,2,,1,1,2,,49,,Apartamento disponível para locação!,https://www.centerimoveis.com/imovel/locacao/apartamentos/são-carlos/jardim-tangará/128430
Center,128402,Salão Comercial ,Comercial,Salão,Locacao,"889,00",,,10,Vila Boa Vista,São Carlos,São Paulo,,-22.0277900000000,-47.9038100000000,,,2,,,,22,,Salão Comercial ,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-boa-vista/128402
Center,122606,Casa para locação com 03 dorm.  sendo 01 suíte ,Casas,Padrão,Locacao,"4.000,00",,,150,Residencial Samambaia,São Carlos,São Paulo,,-21.9537900000000,-47.8828500000000,4,150,3,2,3,,250,,Casa para locação com 03 dorm.  sendo 01 suíte ,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/residencial-samambaia/122606
Center,128398,Salão disponível para locação!,Comercial,Salão,Locacao,"1.334,00",,,,Vila Monteiro,São Carlos,São Paulo,,-22.0261400000000,-47.8891300000000,,,1,,,,,,Salão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-monteiro/128398
Center,127243,Barracão disponível para locação.,Comercial,Barracão/Galpão,Locacao,"7.778,00",,,,Jardim São Carlos,São Carlos,São Paulo,,-22.0187600000000,-47.8976500000000,,,3,,,,700,,Barracão disponível para locação.,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-são-carlos/127243
Center,128393,Salão Comercial,Comercial,Salão,Locacao,"7.778,00",,,334.54,Vila Monteiro,São Carlos,São Paulo,,-22.0062400000000,-47.8879100000000,,,2,,,,237,,Salão Comercial,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-monteiro/128393
Center,8224,,Comercial,Sala,Locacao,"2.800,00",,,111,Jardim Bandeirantes,São Carlos,São Paulo,,-22.0069700000000,-47.8994400000000,,,1,,,11,15,,,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-bandeirantes/8224
Center,126271,Barracão disponível para locação,Comercial,Barracão/Galpão,Locacao,"4.445,00",,,,Jardim Embaré,São Carlos,São Paulo,,-21.9694700000000,-47.9311500000000,,,2,,,190,,,Barracão disponível para locação,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-embaré/126271
Center,116453,Barracão para locação,Comercial,Salão,Locacao,"4.000,00",,,319,Jardim Santa Felícia,São Carlos,São Paulo,,-22.0034400000000,-47.9132200000000,,,2,,,582,600,,Barracão para locação,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-santa-felícia/116453
Center,128378,Sala disponível para locação!,Comercial,Sala,Locacao,"1.667,00",,,,Vila Marina,São Carlos,São Paulo,,,,,,,,,15,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128378
Center,128377,Sala disponível para locação!,Comercial,Sala,Locacao,"3.223,00",,460,,Vila Marina,São Carlos,São Paulo,,,,,,1,,,64,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128377
Center,128376,Sala disponível para locação!,Comercial,Sala,Locacao,"3.112,00",,460,,Vila Marina,São Carlos,São Paulo,,,,,,1,,,56,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128376
Center,128379,Sala disponível para locação!,Comercial,Sala,Locacao,"3.223,00",,460,,Vila Marina,São Carlos,São Paulo,,,,,,1,,,64,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128379
Center,128380,Sala disponível para locação!,Comercial,Sala,Locacao,"3.889,00",,460,,Vila Marina,São Carlos,São Paulo,,,,,,1,,,72,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128380
Center,128381,Sala disponível para locação!,Comercial,Sala,Locacao,"3.556,00",,460,,Vila Marina,São Carlos,São Paulo,,,,,,1,,,64,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128381
Center,128386,Casa disponível para locação!,Casas,Condomínio,Locacao,"4.000,00",,162.13,81,Parque Fehr,São Carlos,São Paulo,,-21.9811600000000,-47.9384100000000,4,160,2,2,3,,253,,Casa disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/parque-fehr/128386
Center,128372,Sala disponível para locação!,Comercial,Sala,Locacao,"3.223,00",,460,171,Vila Marina,São Carlos,São Paulo,,,,,,1,,,64,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128372
Center,128371,Sala disponível para locação!,Comercial,Sala,Locacao,"3.889,00",,460,195,Vila Marina,São Carlos,São Paulo,,,,,,1,,,63,,,Sala disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/vila-marina/128371
Center,127753,Casa comercial disponível para locação!,Casas,Comercial,Locacao,"5.556,00",,,,Centro,São Carlos,São Paulo,,-22.0186700000000,-47.8925300000000,,290,3,2,,,,,Casa comercial disponível para locação!,https://www.centerimoveis.com/imovel/locacao/casas/são-carlos/centro/127753
Center,128355,Barracão disponível para locação!,Comercial,Barracão/Galpão,Locacao,"5.778,00",,,87,Jardim Jockey Club,São Carlos,São Paulo,,-21.9814000000000,-47.9007200000000,,,3,,,330,,,Barracão disponível para locação!,https://www.centerimoveis.com/imovel/locacao/comercial/são-carlos/jardim-jockey-club/128355
