fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Roca,15294,Apartamento Kitnet para Alugar na Vila Costa do Sol em São Carlos - Conforto e Praticidade,Apartamentos,Kitnet,Locacao,"1.100,00",,,"30,00",Vila Costa do Sol,São Carlos,São Paulo,,-22.00387,-47.8884,1.0,,1.0,,20.0,20.0,20.0,,Apartamento Kitnet para Alugar na Vila Costa do Sol em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/vila-costa-do-sol/15294
Roca,69679,Apartamento Padrão de 2 dormitórios para alugar em São Carlos,Apartamentos,Padrão,,,"395.000,00","320,00","150,00",Residencial Parati,São Carlos,São Paulo,,-21.9929311,-47.9190129,2.0,,2.0,1.0,50.0,50.0,50.0,,Apartamento Padrão de 2 dormitórios para alugar em São Carlos,https://www.roca.com.br/imovel/venda/apartamentos/são-carlos/residencial-parati/69679
Roca,66668,"Casa Padrão para Alugar em Santa Felícia, São Carlos - Conforto e Praticidade",Casas,Padrão,Locacao,"1.700,00",,,"100,00",Santa Felícia,São Carlos,São Paulo,,-21.99525,-47.92103,3.0,,2.0,,100.0,100.0,100.0,,"Casa Padrão para Alugar em Santa Felícia, São Carlos - Conforto e Praticidade",https://www.roca.com.br/imovel/locacao/casas/são-carlos/santa-felícia/66668
Roca,25772,"Sala Comercial para Alugar no Parque Sisi, São Carlos - Oportunidade Imperdível!",Comercial,Sala,Locacao,"780,00",,,"30,00",Parque Sisi,São Carlos,São Paulo,,-22.00501,-47.92222,,,1.0,,25.0,25.0,25.0,,"Sala Comercial para Alugar no Parque Sisi, São Carlos - Oportunidade Imperdível!",https://www.roca.com.br/imovel/locacao/comercial/são-carlos/parque-sisi/25772
Roca,16157,Apartamento Padrão para Alugar no Centro de São Carlos - Conforto e Praticidade,Apartamentos,Padrão,Locacao,"1.500,00",,"200,00","80,00",CENTRO,São Carlos,São Paulo,,-22.00327,-47.89297,2.0,,3.0,1.0,70.0,70.0,70.0,,Apartamento Padrão para Alugar no Centro de São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/centro/16157
Roca,84571,"Casa em Condomínio no Residencial Montreal, São Carlos - 3 Dormitórios, Suíte e 4 Vagas!",Casas,Condomínio,,,"1.596.000,00","523,00","394,00",Residencial Montreal,São Carlos,São Paulo,,-21.9857531033044,-47.9270115973629,3.0,,2.0,4.0,448.0,262.73,262.73,,"Casa em Condomínio no Residencial Montreal, São Carlos - 3 Dormitórios, Suíte e 4 Vagas!",https://www.roca.com.br/imovel/venda/casas/são-carlos/residencial-montreal/84571
Roca,87377,Sala Comercial para Alugar no Centro de São Carlos - Oportunidade Imperdível!,Comercial,Sala,Locacao,"5.556,00",,,"185,40",CENTRO,São Carlos,São Paulo,,-22.02242,-47.88555,,,4.0,,205.0,205.0,205.0,,Sala Comercial para Alugar no Centro de São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/centro/87377
Roca,58857,Apartamento Padrão para Alugar no Centro de São Carlos - Conforto e Praticidade,Apartamentos,Padrão,Locacao,"2.223,00",,"490,00","90,00",CENTRO,São Carlos,São Paulo,,-22.01671,-47.88376,2.0,,2.0,1.0,59.02,59.02,59.02,,Apartamento Padrão para Alugar no Centro de São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/centro/58857
Roca,26090,Casa Padrão à Venda e Locação no Centro de São Carlos - 3 Dormitórios e Edícula Completa,Casas,Padrão,,,"800.000,00",,"53,00",CENTRO,São Carlos,São Paulo,,-22.00579,-47.88892,3.0,,4.0,2.0,300.0,205.4,205.4,,Casa Padrão à Venda e Locação no Centro de São Carlos - 3 Dormitórios e Edícula Completa,https://www.roca.com.br/imovel/venda/casas/são-carlos/centro/26090
Roca,59439,Casa Padrão para Alugar em São Carlos - Vila Boa Vista 1 com Edícula e 2 Vagas Cobertas,Casas,Padrão,Locacao,"1.889,00",,,"100,00",Vila Boa Vista 1,São Carlos,São Paulo,,-22.034209,-47.8987459,2.0,,1.0,2.0,250.0,120.0,120.0,,Casa Padrão para Alugar em São Carlos - Vila Boa Vista 1 com Edícula e 2 Vagas Cobertas,https://www.roca.com.br/imovel/locacao/casas/são-carlos/vila-boa-vista-1/59439
Roca,87351,"Casa Padrão para Alugar no Vila Prado, São Carlos - Conforto e Praticidade",Casas,Padrão,Locacao,"2.667,00",,,"136,00",Vila Prado,São Carlos,São Paulo,,-22.03569,-47.89674,3.0,,2.0,2.0,250.0,139.0,139.0,,"Casa Padrão para Alugar no Vila Prado, São Carlos - Conforto e Praticidade",https://www.roca.com.br/imovel/locacao/casas/são-carlos/vila-prado/87351
Roca,87357,Apartamento Padrão para Alugar na Vila Lutfalla em São Carlos - Conforto e Lazer ao Seu Alcance!,Apartamentos,Padrão,Locacao,"1.445,00",,"427,00",,Vila Lutfalla,São Carlos,São Paulo,,-22.03553,-47.86605,2.0,,1.0,2.0,50.0,50.0,50.0,,Apartamento Padrão para Alugar na Vila Lutfalla em São Carlos - Conforto e Lazer ao Seu Alcance!,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/vila-lutfalla/87357
Roca,87354,Barracão/Galpão Comercial para Alugar em São Carlos - Oportunidade Imperdível no Residencial Arcoville!,Comercial,Barracão/Galpão,Locacao,"3.556,00",,,"55,00",Residencial Arcoville,São Carlos,São Paulo,,,,,,2.0,3.0,240.0,165.0,165.0,,Barracão/Galpão Comercial para Alugar em São Carlos - Oportunidade Imperdível no Residencial Arcoville!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/residencial-arcoville/87354
Roca,29295,"Casa Padrão à Venda e Locação no Jardim Bandeirantes, São Carlos - Conforto e Praticidade",Casas,Padrão,,,"366.000,00",,"66,98",Jardim Bandeirantes,São Carlos,São Paulo,,-22.00021,-47.91001,2.0,,1.0,2.0,150.0,80.0,80.0,,"Casa Padrão à Venda e Locação no Jardim Bandeirantes, São Carlos - Conforto e Praticidade",https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-bandeirantes/29295
Roca,61050,"Linda casa à venda e para locação em Boa Vista, São Carlos",Casas,Padrão,,,"300.000,00",,"43,86",Vila Boa Vista,São Carlos,São Paulo,,-22.03764,-47.90575,2.0,,1.0,2.0,130.0,100.5,100.5,,"Linda casa à venda e para locação em Boa Vista, São Carlos",https://www.roca.com.br/imovel/venda/casas/são-carlos/vila-boa-vista/61050
Roca,87336,Loja Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,Comercial,Loja,Locacao,"1.690,00",,,"100,00",Jardim São Carlos,São Carlos,São Paulo,,-22.01775,-47.89395,,,1.0,3.0,20.0,20.0,20.0,,Loja Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/jardim-são-carlos/87336
Roca,87339,Sala Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,Comercial,Sala,Locacao,"1.500,00",,,"133,00",Jardim São Carlos,São Carlos,São Paulo,,-22.01775,-47.89395,,,1.0,,45.0,45.0,45.0,,Sala Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/jardim-são-carlos/87339
Roca,87338,Loja Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,Comercial,Loja,Locacao,"1.690,00",,,"100,00",Jardim São Carlos,São Carlos,São Paulo,,-22.01775,-47.89395,,,1.0,3.0,20.0,20.0,20.0,,Loja Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/jardim-são-carlos/87338
Roca,87328,"Casa em Condomínio no Jardim Ricetti - São Carlos: 2 Suítes, 2 Garagens e Muito Conforto!",Casas,Condomínio,,,"545.000,00","150,00","72,00",Jardim Ricetti,São Carlos,São Paulo,,-22.02569,-47.87864,2.0,,2.0,2.0,81.0,73.0,73.0,,"Casa em Condomínio no Jardim Ricetti - São Carlos: 2 Suítes, 2 Garagens e Muito Conforto!",https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-ricetti/87328
Roca,87329,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",Casas,Condomínio,,,"545.000,00","150,00","72,00",Jardim Ricetti,São Carlos,São Paulo,,-22.02569,-47.87864,2.0,,2.0,2.0,81.0,73.0,73.0,,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-ricetti/87329
Roca,87331,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",Casas,Condomínio,,,"545.000,00","150,00","72,00",Jardim Ricetti,São Carlos,São Paulo,,-22.02569,-47.87864,2.0,,2.0,2.0,81.0,73.0,73.0,,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-ricetti/87331
Roca,87334,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",Casas,Condomínio,,,"545.000,00","150,00","72,00",Jardim Ricetti,São Carlos,São Paulo,,-22.02569,-47.87864,2.0,,2.0,2.0,104.0,73.0,73.0,,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-ricetti/87334
Roca,87248,Apartamento Padrão à Venda no Jardim Nova Santa Paula em São Carlos - Conforto e Praticidade,Apartamentos,Padrão,,,"245.000,00","210,00","48,00",Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.99757,-47.89946,2.0,,1.0,1.0,46.31,46.31,46.31,,Apartamento Padrão à Venda no Jardim Nova Santa Paula em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/venda/apartamentos/são-carlos/jardim-nova-santa-paula/87248
Roca,87332,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",Casas,Condomínio,,,"545.000,00","150,00","72,00",Jardim Ricetti,São Carlos,São Paulo,,-22.02569,-47.87864,2.0,,2.0,2.0,81.0,73.0,73.0,,"Casa em Condomínio no Jardim Ricetti - 2 Suítes, Garagem e Muito Mais!",https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-ricetti/87332
Roca,87251,Apartamento Padrão à Venda no Jardim Nova Santa Paula em São Carlos - Conforto e Praticidade!,Apartamentos,Padrão,,,"247.000,00","210,00","48,00",Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.99757,-47.89946,2.0,,1.0,1.0,46.85,46.85,46.85,,Apartamento Padrão à Venda no Jardim Nova Santa Paula em São Carlos - Conforto e Praticidade!,https://www.roca.com.br/imovel/venda/apartamentos/são-carlos/jardim-nova-santa-paula/87251
Roca,87317,Sobrado para Alugar no Jardim Jóckei Club A em São Carlos - Conforto e Praticidade,Casas,Sobrado,Locacao,"1.445,00",,,"72,00",Jardim Jóckei Club A,São Carlos,São Paulo,,-21.98135,-47.89631,2.0,,1.0,1.0,156.0,100.0,100.0,,Sobrado para Alugar no Jardim Jóckei Club A em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/casas/são-carlos/jardim-jóckei-club-a/87317
Roca,87337,"Apartamento Padrão para Alugar no Centro de São Carlos - 2 Dormitórios, Suíte e Sacada com Churrasqueira",Apartamentos,Padrão,Locacao,"2.445,00",,"587,00","100,00",CENTRO,São Carlos,São Paulo,,-22.01088,-47.89176,2.0,,2.0,1.0,62.0,62.0,62.0,,"Apartamento Padrão para Alugar no Centro de São Carlos - 2 Dormitórios, Suíte e Sacada com Churrasqueira",https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/centro/87337
Roca,87249,Apartamento Térreo à Venda no Jardim Nova Santa Paula - Conforto e Praticidade em São Carlos,Apartamentos,Térreo,,,"242.000,00","210,00","48,00",Jardim Nova Santa Paula,São Carlos,São Paulo,,-21.99757,-47.89946,2.0,,1.0,1.0,51.66,51.66,51.66,,Apartamento Térreo à Venda no Jardim Nova Santa Paula - Conforto e Praticidade em São Carlos,https://www.roca.com.br/imovel/venda/apartamentos/são-carlos/jardim-nova-santa-paula/87249
Roca,78919,"Apartamentos e Gardens à venda e locação no Residencial Parati, São Carlos",Apartamentos,Garden,,,"277.000,00","280,00","104,00",Residencial Parati,São Carlos,São Paulo,,-21.99303,-47.91655,2.0,,1.0,1.0,48.0,48.0,48.0,,"Apartamentos e Gardens à venda e locação no Residencial Parati, São Carlos",https://www.roca.com.br/imovel/venda/apartamentos/são-carlos/residencial-parati/78919
Roca,79873,"Excelente Salão Comercial no Jardim Bethânia, São Carlos | Venda e Locação",Comercial,Salão,,,"1.100.000,00",,"323,00",Jardim Bethânia,São Carlos,São Paulo,,-22.01422,-47.89983,,,2.0,,343.0,211.0,211.0,,"Excelente Salão Comercial no Jardim Bethânia, São Carlos | Venda e Locação",https://www.roca.com.br/imovel/venda/comercial/são-carlos/jardim-bethânia/79873
Roca,87292,Sala Comercial para Alugar no Jardim Paraíso em São Carlos - Oportunidade Imperdível!,Comercial,Sala,Locacao,"2.112,00",,"966,00","192,00",Jardim Paraíso,São Carlos,São Paulo,,-22.00897,-47.90182,,,2.0,,90.0,90.0,90.0,,Sala Comercial para Alugar no Jardim Paraíso em São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/jardim-paraíso/87292
Roca,87299,Ponto Comercial para Alugar em Botafogo - Oportunidade Imperdível!,Comercial,Ponto Comercial,Locacao,"1.500,00",,,,Botafogo,São Carlos,São Paulo,,-22.02671,-47.91255,,,3.0,,80.0,80.0,80.0,,Ponto Comercial para Alugar em Botafogo - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/botafogo/87299
Roca,39107,Apartamento Padrão para Alugar em São Carlos - Cidade Jardim com 3 Dormitórios e Completo em Móveis!,Apartamentos,Padrão,Locacao,"2.456,00",,,,Cidade Jardim,São Carlos,São Paulo,,-22.00018,-47.89579,3.0,,1.0,1.0,50.0,50.0,50.0,,Apartamento Padrão para Alugar em São Carlos - Cidade Jardim com 3 Dormitórios e Completo em Móveis!,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/cidade-jardim/39107
Roca,87308,Casa Padrão à Venda e Locação no Jardim Santa Paula em São Carlos,Casas,Padrão,,,"600.000,00",,"103,00",Jardim Santa Paula,São Carlos,São Paulo,,-22.00093,-47.90252,3.0,,2.0,2.0,250.0,180.0,180.0,,Casa Padrão à Venda e Locação no Jardim Santa Paula em São Carlos,https://www.roca.com.br/imovel/venda/casas/são-carlos/jardim-santa-paula/87308
Roca,51724,Casa Padrão para Alugar no Parque Primavera em São Carlos - Conforto e Praticidade,Casas,Padrão,Locacao,"2.100,00",,,"88,00",Parque Primavera,São Carlos,São Paulo,,-22.00722,-47.86823,3.0,,1.0,2.0,133.0,105.0,105.0,,Casa Padrão para Alugar no Parque Primavera em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/casas/são-carlos/parque-primavera/51724
Roca,48959,Apartamento Padrão para Alugar no Parque Arnold Schimidt - São Carlos,Apartamentos,Padrão,Locacao,"1.334,00",,"420,00",,Parque Arnold Schimidt,São Carlos,São Paulo,,-22.00081,-47.90003,1.0,,1.0,1.0,42.0,42.0,42.0,,Apartamento Padrão para Alugar no Parque Arnold Schimidt - São Carlos,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimidt/48959
Roca,68733,"Linda Casa em Condomínio no Parque Espraiado - 4 Dormitórios, 2 Suítes e Muito Mais!",Casas,Condomínio,,,"1.440.000,00","420,00","285,00",Parque Espraiado,São Carlos,São Paulo,,-21.98992,-47.87664,4.0,,5.0,2.0,383.42,260.0,260.0,,"Linda Casa em Condomínio no Parque Espraiado - 4 Dormitórios, 2 Suítes e Muito Mais!",https://www.roca.com.br/imovel/venda/casas/são-carlos/parque-espraiado/68733
Roca,13690,"Apartamento Padrão à Venda e Locação no Parque Santa Mônica, São Carlos - Conforto e Praticidade",Apartamentos,Padrão,,,"404.000,00","500,00","100,00",Parque Santa Mônica,São Carlos,São Paulo,,-22.0199,-47.91258,3.0,,2.0,2.0,64.0,64.0,64.0,,"Apartamento Padrão à Venda e Locação no Parque Santa Mônica, São Carlos - Conforto e Praticidade",https://www.roca.com.br/imovel/venda/apartamentos/são-carlos/parque-santa-mônica/13690
Roca,86220,"Casa Padrão à Venda no Parque Primavera, São Carlos - Conforto e Praticidade em Cada Detalhe!",Casas,Padrão,,,"340.000,00",,"80,00",Parque Primavera,São Carlos,São Paulo,,-22.00739,-47.86836,2.0,,3.0,2.0,250.0,126.0,126.0,,"Casa Padrão à Venda no Parque Primavera, São Carlos - Conforto e Praticidade em Cada Detalhe!",https://www.roca.com.br/imovel/venda/casas/são-carlos/parque-primavera/86220
Roca,87273,"Casa Padrão para Alugar em Vila Brasília, São Carlos - Conforto e Praticidade",Casas,Padrão,Locacao,"2.778,00",,,"75,00",Vila Brasília,São Carlos,São Paulo,,-21.99937,-47.88738,2.0,,1.0,,200.0,140.0,140.0,,"Casa Padrão para Alugar em Vila Brasília, São Carlos - Conforto e Praticidade",https://www.roca.com.br/imovel/locacao/casas/são-carlos/vila-brasília/87273
Roca,75817,Prédio Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,Comercial,Prédio,Locacao,"1.600,00",,,,Jardim São Carlos,São Carlos,São Paulo,,-22.01984,-47.89303,,,2.0,,80.0,80.0,80.0,,Prédio Comercial para Alugar no Jardim São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/jardim-são-carlos/75817
Roca,87270,Apartamento Padrão para Alugar no Parque Arnold Schimidt - São Carlos,Apartamentos,Padrão,Locacao,"2.112,00",,"400,00","80,00",Parque Arnold Schimidt,São Carlos,São Paulo,,-22.00312,-47.89495,1.0,,1.0,1.0,35.0,35.0,35.0,,Apartamento Padrão para Alugar no Parque Arnold Schimidt - São Carlos,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/parque-arnold-schimidt/87270
Roca,80498,"Salão Comercial para Alugar em São Carlos - Vila Prado, Ideal para Seu Negócio!",Comercial,Salão,Locacao,"2.778,00",,,"100,00",Vila Prado,São Carlos,São Paulo,,-22.02938,-47.89898,,,2.0,,120.0,120.0,120.0,,"Salão Comercial para Alugar em São Carlos - Vila Prado, Ideal para Seu Negócio!",https://www.roca.com.br/imovel/locacao/comercial/são-carlos/vila-prado/80498
Roca,77792,Galpão Industrial para Venda e Locação em São Carlos - Oportunidade Imperdível no Bairro Ceat!,Industrial,Galpão,,,"4.500.000,00",,"1.090,00",Ceat,São Carlos,São Paulo,,-22.06734,-47.88486,,,2.0,10.0,5400.0,1110.0,1110.0,,Galpão Industrial para Venda e Locação em São Carlos - Oportunidade Imperdível no Bairro Ceat!,https://www.roca.com.br/imovel/venda/industrial/são-carlos/ceat/77792
Roca,15061,Apartamento Duplex para Alugar em São Carlos - Vila Monteiro Gleba I com Suíte e Garagem Coberta,Apartamentos,Duplex,Locacao,"1.445,00",,"600,00","76,00",Vila Monteiro Gleba I,São Carlos,São Paulo,,-22.01888,-47.88885,1.0,,1.0,1.0,65.0,65.0,65.0,,Apartamento Duplex para Alugar em São Carlos - Vila Monteiro Gleba I com Suíte e Garagem Coberta,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/vila-monteiro-gleba-i/15061
Roca,79391,"Apartamento Moderno para Alugar no Jardim Lutfalla, São Carlos - Conforto e Praticidade",Apartamentos,Flat,Locacao,"1.649,00",,"215,00",,Jardim Lutfalla,São Carlos,São Paulo,,-22.00443,-47.89592,1.0,,1.0,,30.0,30.0,30.0,,"Apartamento Moderno para Alugar no Jardim Lutfalla, São Carlos - Conforto e Praticidade",https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/jardim-lutfalla/79391
Roca,54378,Casa Padrão para Alugar no Jardim Paulistano em São Carlos - Conforto e Praticidade,Casas,Padrão,Locacao,"3.700,00",,,"325,00",Jardim Paulistano,São Carlos,São Paulo,,-21.99613,-47.89753,3.0,,2.0,4.0,300.0,150.0,150.0,,Casa Padrão para Alugar no Jardim Paulistano em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/casas/são-carlos/jardim-paulistano/54378
Roca,52265,"Casa Padrão para Alugar em São Carlos - Vila Boa Vista, 3 Dormitórios e Suíte",Casas,Padrão,Locacao,"2.350,00",,,"80,00",Vila Boa Vista,São Carlos,São Paulo,,-22.02551,-47.90485,3.0,,1.0,2.0,250.0,90.0,90.0,,"Casa Padrão para Alugar em São Carlos - Vila Boa Vista, 3 Dormitórios e Suíte",https://www.roca.com.br/imovel/locacao/casas/são-carlos/vila-boa-vista/52265
Roca,87286,Ponto Comercial para Alugar no Centro de São Carlos - Oportunidade Imperdível!,Comercial,Ponto Comercial,Locacao,"3.334,00",,,"184,00",CENTRO,São Carlos,São Paulo,,-22.01238,-47.88853,,,3.0,,180.0,158.84,158.84,,Ponto Comercial para Alugar no Centro de São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/centro/87286
Roca,87289,Sala Comercial para Alugar no Centro de São Carlos - Oportunidade Imperdível!,Comercial,Sala,Locacao,"530,00",,"250,00",,CENTRO,São Carlos,São Paulo,,-22.0176,-47.89265,,,1.0,,20.0,20.0,20.0,,Sala Comercial para Alugar no Centro de São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/centro/87289
Roca,87298,"Ponto Comercial com estacionamento,  para Alugar. No Centro de São Carlos - Oportunidade Imperdível!",Comercial,Ponto Comercial,Locacao,"8.334,00",,,"550,00",CENTRO,São Carlos,São Paulo,,-22.02117,-47.89374,,,4.0,16.0,460.0,460.0,460.0,,"Ponto Comercial com estacionamento,  para Alugar. No Centro de São Carlos - Oportunidade Imperdível!",https://www.roca.com.br/imovel/locacao/comercial/são-carlos/centro/87298
Roca,47030,Apartamento Kitnet para Alugar no Jardim Centenário em São Carlos - Conforto e Praticidade,Apartamentos,Kitnet,Locacao,"778,00",,"80,00","40,00",Jardim Centenário,São Carlos,São Paulo,,-21.99816,-47.90623,1.0,,1.0,1.0,30.0,30.0,30.0,,Apartamento Kitnet para Alugar no Jardim Centenário em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/jardim-centenário/47030
Roca,68255,Chácara dos Sonhos em São Carlos - Conforto e Lazer em Valparaíso,Rural,Chácara em condomínio,,,"895.000,00","240,00","44,00",Encontro Valparaíso II,São Carlos,São Paulo,,-22.0560082,-47.9186423,2.0,,4.0,10.0,,70.0,70.0,,Chácara dos Sonhos em São Carlos - Conforto e Lazer em Valparaíso,https://www.roca.com.br/imovel/venda/rural/são-carlos/encontro-valparaíso-ii/68255
Roca,10544,Apartamento Padrão para Alugar no Parque Santa Mônica em São Carlos - 3 Dormitórios e 2 Vagas,Apartamentos,Padrão,Locacao,"1.700,00",,"450,00","82,00",Parque Santa Mônica,São Carlos,São Paulo,,-22.0199,-47.91258,3.0,,2.0,2.0,70.0,70.0,70.0,,Apartamento Padrão para Alugar no Parque Santa Mônica em São Carlos - 3 Dormitórios e 2 Vagas,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/parque-santa-mônica/10544
Roca,87232,Apartamento Padrão para Alugar no Parque Faber Castell em São Carlos - Conforto e Lazer ao Seu Alcance!,Apartamentos,Padrão,Locacao,"2.778,00",,"600,00","260,00",Parque Faber Castell,São Carlos,São Paulo,,,,3.0,,2.0,1.0,76.18,76.18,76.18,,Apartamento Padrão para Alugar no Parque Faber Castell em São Carlos - Conforto e Lazer ao Seu Alcance!,https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/parque-faber-castell/87232
Roca,87234,"Apartamento Padrão para Alugar no Jardim Brasil, São Carlos - Conforto e Segurança 24 Horas!",Apartamentos,Padrão,Locacao,"1.667,00",,,"70,00",Jardim Brasil,São Carlos,São Paulo,,-22.02064,-47.87875,2.0,,2.0,1.0,50.0,50.0,50.0,,"Apartamento Padrão para Alugar no Jardim Brasil, São Carlos - Conforto e Segurança 24 Horas!",https://www.roca.com.br/imovel/locacao/apartamentos/são-carlos/jardim-brasil/87234
Roca,61678,Casa Padrão para Alugar no Bairro Cidade Jardim em São Carlos - Conforto e Praticidade,Casas,Padrão,Locacao,"2.223,00",,,"70,00",Cidade Jardim,São Carlos,São Paulo,,-22.00025,-47.8916,2.0,,1.0,1.0,300.0,184.0,184.0,,Casa Padrão para Alugar no Bairro Cidade Jardim em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/casas/são-carlos/cidade-jardim/61678
Roca,35711,Salão Comercial para Alugar na Redenção - Oportunidade Imperdível em São Carlos!,Comercial,Salão,Locacao,"889,00",,,"50,00",Vila Carmem,São Carlos,São Paulo,,-22.0274,-47.90779,,,1.0,,60.0,60.0,60.0,,Salão Comercial para Alugar na Redenção - Oportunidade Imperdível em São Carlos!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/vila-carmem/35711
Roca,87239,Casa de Fundo para Alugar no Bairro Cidade Jardim em São Carlos - Conforto e Praticidade,Casas,Fundos,Locacao,"1.778,00",,,"70,00",Cidade Jardim,São Carlos,São Paulo,,-22.00025,-47.8916,3.0,,1.0,1.0,120.0,120.0,120.0,,Casa de Fundo para Alugar no Bairro Cidade Jardim em São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/casas/são-carlos/cidade-jardim/87239
Roca,87253,Casa para Alugar em Vila Brasília - Conforto e Praticidade em São Carlos,Casas,Fundos,Locacao,"1.112,00",,,"30,00",Vila Brasília,São Carlos,São Paulo,,-21.99937,-47.88738,1.0,,1.0,,80.0,40.0,40.0,,Casa para Alugar em Vila Brasília - Conforto e Praticidade em São Carlos,https://www.roca.com.br/imovel/locacao/casas/são-carlos/vila-brasília/87253
Roca,77395,"Casa padrão para alugar em Centreville, São Carlos - 3 dormitórios e churrasqueira!",Casas,Padrão,Locacao,"2.223,00",,,"130,00",Centreville,São Carlos,São Paulo,,-22.0252,-47.88376,3.0,,2.0,2.0,220.5,171.79,171.79,,"Casa padrão para alugar em Centreville, São Carlos - 3 dormitórios e churrasqueira!",https://www.roca.com.br/imovel/locacao/casas/são-carlos/centreville/77395
Roca,30748,Sala Comercial para Alugar no Jardim Ricetti em São Carlos - Oportunidade Imperdível!,Comercial,Sala,Locacao,"1.000,00",,,"70,00",Jardim Ricetti,São Carlos,São Paulo,,-22.00964,-47.87847,,,1.0,,40.0,40.0,40.0,,Sala Comercial para Alugar no Jardim Ricetti em São Carlos - Oportunidade Imperdível!,https://www.roca.com.br/imovel/locacao/comercial/são-carlos/jardim-ricetti/30748
Roca,71224,Casa Padrão para Alugar no Centro de São Carlos - Conforto e Praticidade,Casas,Padrão,Locacao,"1.889,00",,,"70,00",CENTRO,São Carlos,São Paulo,,-22.02231,-47.87972,2.0,,1.0,2.0,200.0,100.0,100.0,,Casa Padrão para Alugar no Centro de São Carlos - Conforto e Praticidade,https://www.roca.com.br/imovel/locacao/casas/são-carlos/centro/71224
