fonte,codigo,titulo,tipo,subtipo,finalidade,preco_locacao,preco_venda,valor_condominio,valor_iptu,bairro,cidade,estado,endereco,latitude,longitude,dormitorios,suites,banheiros,garagens,area_total,area_construida,area_util,area_terreno,descricao,url
Sape,2462,PQ SANTA FELÍCIA JARDIM,CASA,,Locacao,"1.612,00",,,"38,39",PQ SANTA FELÍCIA JARDIM,São Carlos,SP,,-22.0002251,-47.9169821,1,0,1,3,,,,,"➡️ 01 amplo dormitório ; 
➡️ banheiro social ; 
➡️ Sala de estar ; 
➡️ Cozinha ;
➡️ Varanda ;
➡️ Amplo quintal com árvores frutíferas 
➡️ Garagem para até 03 autos sendo 01 d...
➡️ 01 amplo dormitório ;➡️ banheiro social ;➡️ Sala de estar ;➡️ Cozinha ;➡️ Varanda ;➡️ Amplo quintal com árvores frutíferas➡️ Garagem para até 03 autos sendo 01 delas coberta e com portão automatizado. Cerca elétrica pelo perímetro.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2462&opcao=2
Sape,2436,CENTRO,APARTAMENTO,,Locacao,"1.650,00",,"350,00","60,00",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,1,0,1,0,,,,,"➡️ 01 Dormitório
➡️ Banheiro social
➡️ Sala de estar
➡️ Cozinha / Lavanderia
➡️ Condomínio fechado com  portaria digital.
➡️ 01 Dormitório➡️ Banheiro social➡️ Sala de estar➡️ Cozinha / Lavanderia➡️ Condomínio fechado com  portaria digital.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2436&opcao=2
Sape,6484,CENTRO,APARTAMENTO,,Locacao,"1.667,00",,"350,00","50,00",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,2,0,1,0,,,,,"📍 Apartamento em ótima localização, próximo a Usp, Av. São Carlos e Rodoviária
➡️ 02 Dormitórios
➡️ Banheiro social
➡️ Sala
➡️ Cozinha / Lavanderia
➡️ Prédio com elevador
📍 Apartamento em ótima localização, próximo a Usp, Av. São Carlos e Rodoviária➡️ 02 Dormitórios➡️ Banheiro social➡️ Sala➡️ Cozinha / Lavanderia➡️ Prédio com elevador
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=6484&opcao=2
Sape,6489,CENTRO,APARTAMENTO,,Locacao,"1.667,00",,"350,00","50,00",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,2,0,1,1,,,,,"📍 Apartamento em ótima localização, próximo a Usp, Av. São Carlos e Rodoviária
➡️ 02 Dormitórios
➡️ Banheiro social
➡️ Sala
➡️ Cozinha / Lavanderia
➡️ Prédio com elevador
📍 Apartamento em ótima localização, próximo a Usp, Av. São Carlos e Rodoviária➡️ 02 Dormitórios➡️ Banheiro social➡️ Sala➡️ Cozinha / Lavanderia➡️ Prédio com elevador
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=6489&opcao=2
Sape,8642,VL MARINA,SALA,,Locacao,"1.667,00",,"275,00","101,56",VL MARINA,São Carlos,SP,,-21.9954779,-47.8898178,0,0,0,0,,,,,"SALA COMERCIAL MEDINDO: 40,20 M²  CONTENDO: BANHEIRO COM ACESSIBILIDADE, GRANDE QUANTIDADE DE VAGAS DE GARAGEM ROTATIVAS. 

EM EXCELENTE LOCALIZAÇÃO !
SALA COMERCIAL MEDINDO: 40,20 M²  CONTENDO: BANHEIRO COM ACESSIBILIDADE, GRANDE QUANTIDADE DE VAGAS DE GARAGEM ROTATIVAS.EM EXCELENTE LOCALIZAÇÃO !
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=8642&opcao=2
Sape,5597,PQ ARNOLD SCHIMIDT,APARTAMENTO,,Locacao,"1.667,00",,,"30,00",PQ ARNOLD SCHIMIDT,São Carlos,SP,,,,2,0,1,1,,,,,"📍 Apartamento em ótima localização, ao lado da Usp
➡️ 02 Dormitórios
➡️ Banheiro social
➡️ Sala de estar
➡️ Cozinha / Lavanderia
➡️ 01 vaga de Garagem
📍 Apartamento em ótima localização, ao lado da Usp➡️ 02 Dormitórios➡️ Banheiro social➡️ Sala de estar➡️ Cozinha / Lavanderia➡️ 01 vaga de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=5597&opcao=2
Sape,3120,JD SÃO CARLOS,CASA,,Locacao,"1.667,00",,,"50,00",JD SÃO CARLOS,São Carlos,SP,,-23.7730574,-46.6810964,2,0,1,1,,,,,"➡️ 02 Dormitórios
➡️ Banheiro social
➡️ Sala de estar
➡️ Cozinha
➡️ Lavanderia
➡️ 01 vaga de Garagem
📍 Excelente localização
➡️ 02 Dormitórios➡️ Banheiro social➡️ Sala de estar➡️ Cozinha➡️ Lavanderia➡️ 01 vaga de Garagem📍 Excelente localização
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=3120&opcao=2
Sape,2621,JD MACARENGO,SALA,,Locacao,"1.667,00",,,,JD MACARENGO,São Carlos,SP,,,,0,0,1,0,,,40.0,,"➡️ Sala comercial com aproximadamente 40 m² 
➡️ 01 banheiro
➡️ 02 ambientes de salas
➡️ Área de serviço
➡️ Sala comercial com aproximadamente 40 m²➡️ 01 banheiro➡️ 02 ambientes de salas➡️ Área de serviço
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2621&opcao=2
Sape,5883,CENTRO,APARTAMENTO,,Locacao,"1.667,00",,"570,00","120,00",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,2,0,1,1,,,,,"➡️ 02 Dormitórios
➡️ Banheiro social
➡️ Sala para dois ambientes
➡️ Cozinha / Lavanderia
➡️ 01 vaga de Garagem
➡️ Portaria 24 horas
➡️ 02 Dormitórios➡️ Banheiro social➡️ Sala para dois ambientes➡️ Cozinha / Lavanderia➡️ 01 vaga de Garagem➡️ Portaria 24 horas
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=5883&opcao=2
Sape,1367,PQ SANTA FELÍCIA JARDIM,SALAO,,Locacao,"1.667,00",,,,PQ SANTA FELÍCIA JARDIM,São Carlos,SP,,-22.0002251,-47.9169821,0,0,1,0,,,50.0,,"Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=1367&opcao=2
Sape,6392,CENTRO,SALAO,,Locacao,"1.667,00",,,,CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,0,0,2,0,,,36.0,,"➡️ Salão comercial em excelente localização
➡️ Com aproximadamente 36 m² de área útil
➡️ 02 Banheiros
➡️ Salão comercial em excelente localização➡️ Com aproximadamente 36 m² de área útil➡️ 02 Banheiros
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=6392&opcao=2
Sape,2866,JD BANDEIRANTES,SALAO,,Locacao,"1.667,00",,"200,00","40,00",JD BANDEIRANTES,São Carlos,SP,,,,0,0,1,0,,,45.0,,"➡️ Salão comercial 
➡️ Com aproximadamente 45 m²
➡️ Mezanino / 01 Banheiro
📍 Localizado no América Shopping Mall
➡️ Salão comercial➡️ Com aproximadamente 45 m²➡️ Mezanino / 01 Banheiro📍 Localizado no América Shopping Mall
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2866&opcao=2
Sape,9718,VL MARINA,SALA,,Locacao,"1.667,00",,"275,00","101,56",VL MARINA,São Carlos,SP,,-21.9954779,-47.8898178,0,0,0,0,,,,,"SALA COMERCIAL MEDINDO: 40,20 M²  CONTENDO: BANHEIRO COM ACESSIBILIDADE, GRANDE QUANTIDADE DE VAGAS DE GARAGEM ROTATIVAS. 

EM EXCELENTE LOCALIZAÇÃO !
SALA COMERCIAL MEDINDO: 40,20 M²  CONTENDO: BANHEIRO COM ACESSIBILIDADE, GRANDE QUANTIDADE DE VAGAS DE GARAGEM ROTATIVAS.EM EXCELENTE LOCALIZAÇÃO !
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=9718&opcao=2
Sape,9717,VL MARINA,SALA,,Locacao,"1.667,00",,"275,00","101,56",VL MARINA,São Carlos,SP,,-21.9954779,-47.8898178,0,0,0,0,,,,,"SALA COMERCIAL MEDINDO: 40,20 M²  CONTENDO: BANHEIRO COM ACESSIBILIDADE, GRANDE QUANTIDADE DE VAGAS DE GARAGEM ROTATIVAS. 

EM EXCELENTE LOCALIZAÇÃO !
SALA COMERCIAL MEDINDO: 40,20 M²  CONTENDO: BANHEIRO COM ACESSIBILIDADE, GRANDE QUANTIDADE DE VAGAS DE GARAGEM ROTATIVAS.EM EXCELENTE LOCALIZAÇÃO !
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=9717&opcao=2
Sape,2329,JD BANDEIRANTES,SALAO,,Locacao,"1.667,00",,,,JD BANDEIRANTES,São Carlos,SP,,,,0,0,1,0,,,60.0,,"Salão Comercial.
➡️ 60 m² de área útil, sendo 30 m² térreo + 30 m² mezanino;
➡️ 01 Banheiro;
➡️ Em excelente estado de conservação, Imóvel muito novo!!!
Salão Comercial.➡️ 60 m² de área útil, sendo 30 m² térreo + 30 m² mezanino;➡️ 01 Banheiro;➡️ Em excelente estado de conservação, Imóvel muito novo!!!
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2329&opcao=2
Sape,2868,JD BANDEIRANTES,SALAO,,Locacao,"1.667,00",,"200,00","40,00",JD BANDEIRANTES,São Carlos,SP,,,,0,0,1,0,,,45.0,,"➡️ Salão comercial 
➡️ Com aproximadamente 45 m²
➡️ Mezanino / 01 Banheiro
📍 Localizado no América Shopping Mall
➡️ Salão comercial➡️ Com aproximadamente 45 m²➡️ Mezanino / 01 Banheiro📍 Localizado no América Shopping Mall
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2868&opcao=2
Sape,2394,CENTRO,APARTAMENTO,,Locacao,"1.667,00",,"600,00","90,00",CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,2,0,1,1,,,,,"Apartamento em localização central. Dispõe de ampla sala para dois ambientes, cozinha, lavanderia, banheiro social, dois dormitórios e garagem coberta para um auto. Condomínio fech...
Apartamento em localização central. Dispõe de ampla sala para dois ambientes, cozinha, lavanderia, banheiro social, dois dormitórios e garagem coberta para um auto. Condomínio fechado com  portaria digital.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2394&opcao=2
Sape,2922,JD NOVA SÃO CARLOS,SALA,,Locacao,"1.700,00",,,,JD NOVA SÃO CARLOS,São Carlos,SP,,-22.3610149,-46.9315456,0,0,1,0,,,27.0,,"📐 Sala comercial medindo aproximadamente 30 m²
➡️ 01 Banheiro privativo / Climatizada com Ar condicionado / Jardim de inverno
➡️ Copa na área comum
‼️ Pavimento Superior / Acab...
📐 Sala comercial medindo aproximadamente 30 m²➡️ 01 Banheiro privativo / Climatizada com Ar condicionado / Jardim de inverno➡️ Copa na área comum‼️ Pavimento Superior / Acabamento diferenciado‼️ Agende sua visita 📲
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2922&opcao=2
Sape,2332,JD BRASIL,CASA,,Locacao,"1.700,00",,,,JD BRASIL,São Carlos,SP,,-23.7730574,-46.6810964,3,0,1,2,,,,,"➡️ 03 Dormitórios
➡️ Banheiro social
➡️ Sala de estar
➡️ Cozinha
➡️ Lavanderia / Quintal
➡️ 02 vagas de Garagem
➡️ 03 Dormitórios➡️ Banheiro social➡️ Sala de estar➡️ Cozinha➡️ Lavanderia / Quintal➡️ 02 vagas de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2332&opcao=2
Sape,4072,CENTRO,APARTAMENTO,,Locacao,"1.723,00",,,,CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,2,0,1,1,,,,,"➡️ 02 Dormitórios
➡️ Banheiro social
➡️ Sala de estar
➡️ Cozinha / Lavanderia
➡️ 01 vaga de Garagem
➡️ 02 Dormitórios➡️ Banheiro social➡️ Sala de estar➡️ Cozinha / Lavanderia➡️ 01 vaga de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=4072&opcao=2
Sape,2652,VL PRADO,APARTAMENTO,,Locacao,"1.747,00",,"420,00","75,00",VL PRADO,São Carlos,SP,,-22.0284065,-47.8991745,3,1,1,2,,,72.0,,"➡️ 03 Dormitórios sendo 01 Suíte
➡️ Banheiro social
➡️ Sala para dois ambientes com sacada
➡️ Cozinha
➡️ Lavanderia
➡️ 02 vagas de Garagem .
➡️ Prédio novo / 1ª locação!
➡️ 03 Dormitórios sendo 01 Suíte➡️ Banheiro social➡️ Sala para dois ambientes com sacada➡️ Cozinha➡️ Lavanderia➡️ 02 vagas de Garagem .➡️ Prédio novo / 1ª locação!
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2652&opcao=2
Sape,3,VL PRADO,SALAO,,Locacao,"1.750,00",,,"89,50",VL PRADO,São Carlos,SP,,-22.0284065,-47.8991745,0,0,2,0,,,,,"➡️ Salão comercial com excelente metragem de área útil ( 400 m² de terreno )
➡️ Portão eletrônico
➡️ Espaço para churrasco
➡️ Ideal para Oficina mecânica; Insulfilme;  Marcenari...
➡️ Salão comercial com excelente metragem de área útil ( 400 m² de terreno )➡️ Portão eletrônico➡️ Espaço para churrasco➡️ Ideal para Oficina mecânica; Insulfilme;  Marcenaria e afins
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=3&opcao=2
Sape,2487,JD PARAÍSO,APARTAMENTO,,Locacao,"1.760,00",,"250,00","188,00",JD PARAÍSO,São Carlos,SP,,,,1,0,1,1,,,60.0,,"➡️ Apartamento novo , em fase final de acabamento !!!
☑️ 01 Dormitório ;
☑️ Banheiro social ; 
☑️ Sala para dois ambientes ;
☑️ Cozinha com espaço gourmet com churrasqueira ;...
➡️ Apartamento novo , em fase final de acabamento !!!☑️ 01 Dormitório ;☑️ Banheiro social ;☑️ Sala para dois ambientes ;☑️ Cozinha com espaço gourmet com churrasqueira ;☑️ Lavanderia ;☑️ 01 vaga de garagem .
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2487&opcao=2
Sape,2486,JD PARAÍSO,APARTAMENTO,,Locacao,"1.760,00",,"250,00","188,00",JD PARAÍSO,São Carlos,SP,,,,1,0,1,1,,,60.0,,"➡️ Apartamento novo , em fase final de acabamento !!!
☑️ 01 Dormitório ;
☑️ Banheiro social ; 
☑️ Sala para dois ambientes ;
☑️ Cozinha com espaço gourmet com churrasqueira ;...
➡️ Apartamento novo , em fase final de acabamento !!!☑️ 01 Dormitório ;☑️ Banheiro social ;☑️ Sala para dois ambientes ;☑️ Cozinha com espaço gourmet com churrasqueira ;☑️ Lavanderia ;☑️ 01 vaga de garagem .
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2486&opcao=2
Sape,2482,JD PARAÍSO,APARTAMENTO,,Locacao,"1.760,00",,"250,00","188,00",JD PARAÍSO,São Carlos,SP,,,,1,0,1,1,,,60.0,,"➡️ Apartamento novo , em fase final de acabamento !!!
☑️ 01 Dormitório ;
☑️ Banheiro social ; 
☑️ Sala para dois ambientes ;
☑️ Cozinha com espaço gourmet com churrasqueira ;...
➡️ Apartamento novo , em fase final de acabamento !!!☑️ 01 Dormitório ;☑️ Banheiro social ;☑️ Sala para dois ambientes ;☑️ Cozinha com espaço gourmet com churrasqueira ;☑️ Lavanderia ;☑️ 01 vaga de garagem .
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2482&opcao=2
Sape,2747,PQ SABARÁ,APARTAMENTO,,Locacao,"1.778,00",,"510,00","163,56",PQ SABARÁ,São Carlos,SP,,-22.0124561,-47.860434,3,1,2,2,,,67.0,,"➡️ 03 Dormitórios sendo 01 Suíte
➡️ Banheiro social
➡️ Sala dois ambientes
➡️ Cozinha / Lavanderia
➡️ 01 Vaga de Garagem .
➡️ O condomínio oferece lazer, bosque para caminhada...
➡️ 03 Dormitórios sendo 01 Suíte➡️ Banheiro social➡️ Sala dois ambientes➡️ Cozinha / Lavanderia➡️ 01 Vaga de Garagem .➡️ O condomínio oferece lazer, bosque para caminhadas, área de lazer, academia, brinquedoteca, piscina, playground, sem contar na segurança e tranquilidade que você procura.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2747&opcao=2
Sape,2786,VL PRADO,CASA,,Locacao,"1.778,00",,,"210,00",VL PRADO,São Carlos,SP,,-22.0284065,-47.8991745,4,2,4,4,,,,,"📍 Casa bem localizada
➡️ 04 Dormitórios sendo 02 Suítes
➡️ 02 Banheiros sociais
➡️ 02 ambientes de Salas 
➡️ Cozinha
➡️ Área de serviço 
➡️ 04 vagas de Garagem
📍 Casa bem localizada➡️ 04 Dormitórios sendo 02 Suítes➡️ 02 Banheiros sociais➡️ 02 ambientes de Salas➡️ Cozinha➡️ Área de serviço➡️ 04 vagas de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2786&opcao=2
Sape,2170,JD BETHÂNIA,APARTAMENTO,,Locacao,"1.778,00",,"280,00",,JD BETHÂNIA,São Carlos,SP,,,,2,1,2,1,,,,,"Apartamento com dois dormitórios, ambos com roupeiros, sendo um suíte, banheiro social, sala para dois ambientes com sacada, cozinha com armários, lavanderia e uma vaga de garagem...
Apartamento com dois dormitórios, ambos com roupeiros, sendo um suíte, banheiro social, sala para dois ambientes com sacada, cozinha com armários, lavanderia e uma vaga de garagem coberta.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2170&opcao=2
Sape,2304,MORADA DOS DEUSES,APARTAMENTO,,Locacao,"1.778,00",,"477,00","154,00",MORADA DOS DEUSES,São Carlos,SP,,-21.9985662,-47.9140037,2,1,2,1,,,,,"‼️ Apartamento Novo 1ª LOCAÇÃO
➡️ 02 Dormitórios sendo 01 Suíte
➡️ Banheiro social
➡️ Sala para dois ambientes / Sacada
➡️ Cozinha / Lavanderia
➡️ 01 vaga de Garagem
➡️ Condo...
‼️ Apartamento Novo 1ª LOCAÇÃO➡️ 02 Dormitórios sendo 01 Suíte➡️ Banheiro social➡️ Sala para dois ambientes / Sacada➡️ Cozinha / Lavanderia➡️ 01 vaga de Garagem➡️ Condomínio com salão de festas e piscina
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2304&opcao=2
Sape,3898,VL MONTEIRO GLEBA I,APARTAMENTO,,Locacao,"1.778,00",,"380,00","93,00",VL MONTEIRO GLEBA I,São Carlos,SP,,-22.0256119,-47.8872884,2,0,2,1,,,98.0,,"📍 Apartamento próximo da Usp , Rodoviária 
➡️ 02 Dormitórios 
➡️ Banheiro social / Lavabo
➡️ Sala para dois ambientes / Sacada
➡️ Cozinha / Lavanderia / Despensa
➡️ 01 vaga d...
📍 Apartamento próximo da Usp , Rodoviária➡️ 02 Dormitórios➡️ Banheiro social / Lavabo➡️ Sala para dois ambientes / Sacada➡️ Cozinha / Lavanderia / Despensa➡️ 01 vaga de Garagem
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=3898&opcao=2
Sape,133,JD MACARENGO,SALAO,,Locacao,"1.800,00",,,"185,00",JD MACARENGO,São Carlos,SP,,,,0,0,0,0,,,,,"📐 Salão com aproximadamente 90 m²
📍 Em frente a rodoviária ( visando alto fluxo de pedestres )
➡️ 01 Banheiro
➡️ Cozinha
📐 Salão com aproximadamente 90 m²📍 Em frente a rodoviária ( visando alto fluxo de pedestres )➡️ 01 Banheiro➡️ Cozinha
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=133&opcao=2
Sape,424,JD PARAÍSO,APARTAMENTO,,Locacao,"1.800,00",,"250,00","60,00",JD PARAÍSO,São Carlos,SP,,,,1,1,1,1,,,45.0,,"Lindo apartamento próximo ao hospital Santa Casa de São Carlos, com SACADA, 01
suíte, sala, cozinha, 01 banheiro e 01 vaga de garagem de carro e depósito.
Apartamento mobiliado,...
Lindo apartamento próximo ao hospital Santa Casa de São Carlos, com SACADA, 01suíte, sala, cozinha, 01 banheiro e 01 vaga de garagem de carro e depósito.Apartamento mobiliado, com móveis planejados na cozinha, forno embutido e cooktop,geladeira, mesa com banquetas, sala com painel de TV e aparador e ventilador de teto, dormitóriocom armário planejado com portas de correr, bancada de trabalho, cama e cabeceira de madeirae banheiro (social e suíte) com pia de mármore, gabinete e box
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=424&opcao=2
Sape,9687,CENTRO,SALAO,,Locacao,"1.800,00",,,,CENTRO,São Carlos,SP,,-22.0220194,-47.8929316,0,0,2,0,,,,,"Salão com 90 metros frente em blindex bem localizado, cozinha, banheiros, mezanino com copa + banheiros, acabamento em piso frio.
Salão com 90 metros frente em blindex bem localizado, cozinha, banheiros, mezanino com copa + banheiros, acabamento em piso frio.
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=9687&opcao=2
Sape,2855,JD BANDEIRANTES,TERRENO,,Locacao,"1.800,00",,,"300,00",JD BANDEIRANTES,São Carlos,SP,,,,0,0,0,0,,,,,"📍 Terreno de esquina em ótima localização para fins comerciais
➡️ Com aproximadamente 612 m²
📍 Terreno de esquina em ótima localização para fins comerciais➡️ Com aproximadamente 612 m²
Mais de 20 anos conectando pessoas ao imóvel ideal com seriedade, transparência e segurança.
Sapé Consultoria de Imóveis S/S Ltda.- CRECI 19.146-J© 2026 Sapé Imóveis. Todos os direitos reservados.",https://www.sapeimoveis.com.br/Detalhes?id=2855&opcao=2
